PAPER_ID,DATABASE,CV_GROUP_V4,PAPER_DOI,CITATION,PAPER_FIRST_AUTHOR,PAPER_YEAR,N_SAMPLES
PAPER|GEOROC|CITATION_ID|19989,GEOROC,PAPER|GEOROC|CITATION_ID|19989,,[19989] SHUTO K.(2015)  [GeoReM [8670] ],SHUTO,2015,77
PAPER|GEOROC|CITATION_ID|19992,GEOROC,PAPER|GEOROC|CITATION_ID|19992,,[19992] SIBIK S.(2015)  [GeoReM [8672] ],SIBIK,2015,18
PAPER|GEOROC|CITATION_ID|19530,GEOROC,PAPER|GEOROC|CITATION_ID|19530,,[19530] SMITHIES R. H. (2015),SMITHIES,2015,19
PAPER|GEOROC|CITATION_ID|19773,GEOROC,PAPER|GEOROC|CITATION_ID|19773,,[19773] SOAGER N.(2015)  [GeoReM [8549] ],SOAGER,2015,8
PAPER|GEOROC|CITATION_ID|19150,GEOROC,PAPER|GEOROC|CITATION_ID|19150,,[19150] TANG QINGYAN (2015),TANG,2015,1
PAPER|GEOROC|CITATION_ID|19931,GEOROC,PAPER|GEOROC|CITATION_ID|19931,,[19931] TAO YAN (2015),TAO,2015,8
PAPER|GEOROC|CITATION_ID|19605,GEOROC,PAPER|GEOROC|CITATION_ID|19605,,[19605] TRELA J.(2015)  [GeoReM [8637] ],TRELA,2015,2
PAPER|GEOROC|CITATION_ID|19818,GEOROC,PAPER|GEOROC|CITATION_ID|19818,,[19818] VICCARO M. (2015),VICCARO,2015,16
PAPER|GEOROC|CITATION_ID|19889,GEOROC,PAPER|GEOROC|CITATION_ID|19889,,[19889] WHALEN L.(2015)  [GeoReM [8973] ],WHALEN,2015,16
PAPER|GEOROC|CITATION_ID|20420,GEOROC,PAPER|GEOROC|CITATION_ID|20420,,[20420] ARGUIN P.(2016)  [GeoReM [10082] ],ARGUIN,2016,9
PAPER|GEOROC|CITATION_ID|20664,GEOROC,PAPER|GEOROC|CITATION_ID|20664,,[20664] BROUNCE M. N.(2016)  [GeoReM [9937] ],BROUNCE,2016,1
PAPER|GEOROC|CITATION_ID|20719,GEOROC,PAPER|GEOROC|CITATION_ID|20719,,[20719] CHAMBERLAIN K. J. (2016),CHAMBERLAIN,2016,3
PAPER|PETDB|CITATION_SHA1|e230df1f3ccb6418,PetDB,PAPER|PETDB|CITATION_SHA1|e230df1f3ccb6418,,"Chen, L., Tang, L., ... Dong, Y. (2016). MANTLE SOURCE HETEROGENEITY AND MAGMATIC EVOLUTION AT CARLSBERG RIDGE (3.7°N): CONSTRAINS FROM ELEMENTAL AND ISOTOPIC (SR, ND, PB) DATA. MARINE GEOPHYS RES",CHEN,2016,7
PAPER|GEOROC|CITATION_ID|20054,GEOROC,PAPER|GEOROC|CITATION_ID|20054,,[20054] CIRRINCIONE R.(2016)  [GeoReM [10050] ],CIRRINCIONE,2016,11
PAPER|GEOROC|CITATION_ID|20412,GEOROC,PAPER|GEOROC|CITATION_ID|20412,,[20412] COOPER KARI M.(2016)  [GeoReM [9972] ],COOPER,2016,5
PAPER|GEOROC|CITATION_ID|20645,GEOROC,PAPER|GEOROC|CITATION_ID|20645,,[20645] ESPANON V. R. (2016),ESPANON,2016,12
PAPER|GEOROC|CITATION_ID|20696,GEOROC,PAPER|GEOROC|CITATION_ID|20696,,[20696] FOWLER A. P. G. (2016),FOWLER,2016,1
PAPER|GEOROC|CITATION_ID|20722,GEOROC,PAPER|GEOROC|CITATION_ID|20722,,[20722] FOWLER A. P. G. (2016),FOWLER,2016,8
PAPER|GEOROC|CITATION_ID|20340,GEOROC,PAPER|GEOROC|CITATION_ID|20340,,[20340] FREY F. A. (2016),FREY,2016,16
PAPER|GEOROC|CITATION_ID|20417,GEOROC,PAPER|GEOROC|CITATION_ID|20417,,[20417] FREYMUTH H.(2016)  [GeoReM [9507] ],FREYMUTH,2016,1
PAPER|PETDB|CITATION_SHA1|62d8f44579c19309,PetDB,PAPER|PETDB|CITATION_SHA1|62d8f44579c19309,,"Gao, C., Dick, H. J. B., ... Zhou, H. (2016). MELT EXTRACTION AND MANTLE SOURCE AT A SOUTHWEST INDIAN RIDGE DRAGON BONE AMAGMATIC SEGMENT ON THE MARION RISE. LITHOS, 246-247, 60.",GAO,2016,7
PAPER|GEOROC|CITATION_ID|20348,GEOROC,PAPER|GEOROC|CITATION_ID|20348,,[20348] GARCIA M. O.(2016)  [GeoReM [9495] ],GARCIA,2016,80
PAPER|GEOROC|CITATION_ID|20581,GEOROC,PAPER|GEOROC|CITATION_ID|20581,,[20581] GEIGER H. (2016),GEIGER,2016,3
PAPER|GEOROC|CITATION_ID|20414,GEOROC,PAPER|GEOROC|CITATION_ID|20414,,[20414] GJERLOW E. (2016),GJERLOW,2016,7
PAPER|GEOROC|CITATION_ID|20188,GEOROC,PAPER|GEOROC|CITATION_ID|20188,,[20188] GUEDES E. (2016),GUEDES,2016,41
PAPER|GEOROC|CITATION_ID|20456,GEOROC,PAPER|GEOROC|CITATION_ID|20456,,[20456] HALLDORSSON S. A. (2016),HALLDORSSON,2016,22
PAPER|PETDB|CITATION_SHA1|3363180fdbd5f2eb,PetDB,PAPER|PETDB|CITATION_SHA1|3363180fdbd5f2eb,,"Herbrich, A., Hauff, F., ... White, S. M. (2016). A 1.5MA RECORD OF PLUME-RIDGE INTERACTION AT THE WESTERN GALÁPAGOS SPREADING CENTER (91°40'–92°00'W). GEOCHIM COSMOCHIM ACTA, 185, 159.",HERBRICH,2016,8
PAPER|GEOROC|CITATION_ID|20337,GEOROC,PAPER|GEOROC|CITATION_ID|20337,,[20337] HICKEY-VARGAS R. (2016),HICKEYVARGAS,2016,20
PAPER|GEOROC|CITATION_ID|20346,GEOROC,PAPER|GEOROC|CITATION_ID|20346,,[20346] HICKEY-VARGAS R. (2016),HICKEYVARGAS,2016,33
PAPER|GEOROC|CITATION_ID|20357,GEOROC,PAPER|GEOROC|CITATION_ID|20357,,[20357] HUANG SHICHUN (2016),HUANG,2016,26
PAPER|GEOROC|CITATION_ID|20358,GEOROC,PAPER|GEOROC|CITATION_ID|20358,,[20358] HUANG SHICHUN(2016)  [GeoReM [9498] ],HUANG,2016,7
PAPER|GEOROC|CITATION_ID|20498,GEOROC,PAPER|GEOROC|CITATION_ID|20498,,[20498] IKEDA Y. (2016),IKEDA,2016,16
PAPER|GEOROC|CITATION_ID|20384,GEOROC,PAPER|GEOROC|CITATION_ID|20384,,[20384] IZOKH A. E. (2016),IZOKH,2016,20
PAPER|GEOROC|CITATION_ID|20468,GEOROC,PAPER|GEOROC|CITATION_ID|20468,,[20468] KONTER J. G.(2016)  [GeoReM [9862] ],KONTER,2016,1
PAPER|GEOROC|CITATION_ID|20470,GEOROC,PAPER|GEOROC|CITATION_ID|20470,,[20470] KURITANI T.(2016)  [GeoReM [10017] ],KURITANI,2016,11
PAPER|PETDB|CITATION_SHA1|0576da7b9e9c5710,PetDB,PAPER|PETDB|CITATION_SHA1|0576da7b9e9c5710,,"Labidi, J., Cartigny, P. (2016). NEGLIGIBLE SULFUR ISOTOPE FRACTIONATION DURING PARTIAL MELTING: EVIDENCE FROM GARRETT TRANSFORM FAULT BASALTS, IMPLICATIONS FOR THE LATE-VENEER AND THE HADEAN MATTE. EARTH PLANET SCI LETT, 451, 207.",LABIDI,2016,2
PAPER|GEOROC|CITATION_ID|20300,GEOROC,PAPER|GEOROC|CITATION_ID|20300,,[20300] LARSEN L. M. (2016),LARSEN,2016,16
PAPER|GEOROC|CITATION_ID|20175,GEOROC,PAPER|GEOROC|CITATION_ID|20175,,[20175] LI CHUSI(2016)  [GeoReM [9849] ],LI,2016,9
PAPER|GEOROC|CITATION_ID|20321,GEOROC,PAPER|GEOROC|CITATION_ID|20321,,[20321] LI HONGBO(2016)  [GeoReM [9714] ],LI,2016,16
PAPER|GEOROC|CITATION_ID|20510,GEOROC,PAPER|GEOROC|CITATION_ID|20510,,[20510] MEYZEN C. M. (2016),MEYZEN,2016,25
PAPER|GEOROC|CITATION_ID|20330,GEOROC,PAPER|GEOROC|CITATION_ID|20330,,[20330] NATALI C.(2016)  [GeoReM [9459] ],NATALI,2016,9
PAPER|GEOROC|CITATION_ID|20281,GEOROC,PAPER|GEOROC|CITATION_ID|20281,,[20281] OKAMURA S. (2016),OKAMURA,2016,27
PAPER|GEOROC|CITATION_ID|20162,GEOROC,PAPER|GEOROC|CITATION_ID|20162,,[20162] OLIEROOK H. K. H. (2016),OLIEROOK,2016,18
PAPER|PETDB|CITATION_SHA1|9d5fc4cb48d6560f,PetDB,PAPER|PETDB|CITATION_SHA1|9d5fc4cb48d6560f,,"Paquet, M., Cannat, M., ... Humler, E. (2016). EFFECT OF MELT/MANTLE INTERACTIONS ON MORB CHEMISTRY AT THE EASTERNMOST SOUTHWEST INDIAN RIDGE (61 TO 67°E). GEOCHEM GEOPHYS GEOSYST",PAQUET,2016,74
PAPER|GEOROC|CITATION_ID|20331,GEOROC,PAPER|GEOROC|CITATION_ID|20331,,[20331] PETERS B. J.(2016)  [GeoReM [9785] ],PETERS,2016,7
PAPER|GEOROC|CITATION_ID|20191,GEOROC,PAPER|GEOROC|CITATION_ID|20191,,[20191] PUCHTEL I. S.(2016)  [GeoReM [9330] ],PUCHTEL,2016,23
PAPER|GEOROC|CITATION_ID|20250,GEOROC,PAPER|GEOROC|CITATION_ID|20250,,[20250] QIAN XIN (2016),QIAN,2016,11
PAPER|GEOROC|CITATION_ID|20187,GEOROC,PAPER|GEOROC|CITATION_ID|20187,,[20187] RÄMÖ O. T. (2016),RAMO,2016,10
PAPER|GEOROC|CITATION_ID|20676,GEOROC,PAPER|GEOROC|CITATION_ID|20676,,[20676] RAWSON H. (2016),RAWSON,2016,15
PAPER|GEOROC|CITATION_ID|20169,GEOROC,PAPER|GEOROC|CITATION_ID|20169,,[20169] REICHOW M. K.(2016)  [GeoReM [9669] ],REICHOW,2016,11
PAPER|GEOROC|CITATION_ID|28623,GEOROC,PAPER|GEOROC|CITATION_ID|28623,,[28623] RIZO H. (2016),RIZO,2016,1
PAPER|GEOROC|CITATION_ID|20754,GEOROC,PAPER|GEOROC|CITATION_ID|20754,,[20754] RUTH D. C. S. (2016),RUTH,2016,5
PAPER|GEOROC|CITATION_ID|25040,GEOROC,PAPER|GEOROC|CITATION_ID|25040,,[25040] SAFONOVA I. YU. (2016),SAFONOVA,2016,19
PAPER|GEOROC|CITATION_ID|20594,GEOROC,PAPER|GEOROC|CITATION_ID|20594,,[20594] SHIMAOKA A. (2016),SHIMAOKA,2016,15
PAPER|GEOROC|CITATION_ID|20623,GEOROC,PAPER|GEOROC|CITATION_ID|20623,,[20623] SVETLITSKAYA T. V. (2016),SVETLITSKAYA,2016,35
PAPER|GEOROC|CITATION_ID|20558,GEOROC,PAPER|GEOROC|CITATION_ID|20558,,[20558] TANEJA R.(2016)  [GeoReM [9821] ],TANEJA,2016,4
PAPER|GEOROC|CITATION_ID|23264,GEOROC,PAPER|GEOROC|CITATION_ID|23264,,[23264] TORNARE E. (2016),TORNARE,2016,10
PAPER|GEOROC|CITATION_ID|20576,GEOROC,PAPER|GEOROC|CITATION_ID|20576,,[20576] TURNER S. J. (2016),TURNER,2016,12
PAPER|GEOROC|CITATION_ID|20128,GEOROC,PAPER|GEOROC|CITATION_ID|20128,,[20128] WILLIAMSON N. M. B. (2016),WILLIAMSON,2016,24
PAPER|GEOROC|CITATION_ID|24464,GEOROC,PAPER|GEOROC|CITATION_ID|24464,,[24464] YAMGOUOT F. N. (2016),YAMGOUOT,2016,44
PAPER|GEOROC|CITATION_ID|20960,GEOROC,PAPER|GEOROC|CITATION_ID|20960,,[20960] ANCELLIN M.-A. (2017),ANCELLIN,2017,15
PAPER|GEOROC|CITATION_ID|20802,GEOROC,PAPER|GEOROC|CITATION_ID|20802,,[20802] BRANDT F. E. (2017),BRANDT,2017,9
PAPER|GEOROC|CITATION_ID|20976,GEOROC,PAPER|GEOROC|CITATION_ID|20976,,[20976] CHATTOPADHYAYA S. (2017),CHATTOPADHYAYA,2017,21
PAPER|PETDB|CITATION_SHA1|e702c1aa832c0607,PetDB,PAPER|PETDB|CITATION_SHA1|e702c1aa832c0607,,"Cousens, B. L., Weis, D., ... Scott, S. D. (2017). RADIOGENIC ISOTOPES IN ENRICHED MID-OCEAN RIDGE BASALTS FROM EXPLORER RIDGE, NORTHEAST PACIFIC OCEAN. GCA, 213, 90.",COUSENS,2017,1
PAPER|GEOROC|CITATION_ID|20694,GEOROC,PAPER|GEOROC|CITATION_ID|20694,,[20694] GARCIA M. O. (2017),GARCIA,2017,6
PAPER|GEOROC|CITATION_ID|21650,GEOROC,PAPER|GEOROC|CITATION_ID|21650,,[21650] GOLOWIN R. (2017),GOLOWIN,2017,35
PAPER|GEOROC|CITATION_ID|20998,GEOROC,PAPER|GEOROC|CITATION_ID|20998,,[20998] GREANEY A. T.(2017)  [GeoReM [10259] ],GREANEY,2017,10
PAPER|GEOROC|CITATION_ID|21078,GEOROC,PAPER|GEOROC|CITATION_ID|21078,,[21078] HE XIAO-FANG (2017),HE,2017,5
PAPER|GEOROC|CITATION_ID|21069,GEOROC,PAPER|GEOROC|CITATION_ID|21069,,[21069] JACKSON M. G.(2017)  [GeoReM [10098] ],JACKSON,2017,12
PAPER|GEOROC|CITATION_ID|21497,GEOROC,PAPER|GEOROC|CITATION_ID|21497,,[21497] JALOWITZKI T. L. R.(2017)  [GeoReM [10699] ],JALOWITZKI,2017,2
PAPER|GEOROC|CITATION_ID|21012,GEOROC,PAPER|GEOROC|CITATION_ID|21012,,[21012] JOHANSSON H. (2017),JOHANSSON,2017,2
PAPER|GEOROC|CITATION_ID|20799,GEOROC,PAPER|GEOROC|CITATION_ID|20799,,[20799] KIMINAMI K. (2017),KIMINAMI,2017,4
PAPER|GEOROC|CITATION_ID|20942,GEOROC,PAPER|GEOROC|CITATION_ID|20942,,[20942] KURITANI T.(2017)  [GeoReM [10666] ],KURITANI,2017,61
PAPER|GEOROC|CITATION_ID|20729,GEOROC,PAPER|GEOROC|CITATION_ID|20729,,[20729] LI HONGBO (2017),LI,2017,9
PAPER|PETDB|CITATION_SHA1|01cc315cac07f6c1,PetDB,PAPER|PETDB|CITATION_SHA1|01cc315cac07f6c1,,"Liang, Y., Halliday, A. N., ... Harvey, J. (2017). MOLYBDENUM ISOTOPE FRACTIONATION IN THE MANTLE. GEOCHIM COSMOCHIM ACTA, 199, 111.",LIANG,2017,1
PAPER|GEOROC|CITATION_ID|21074,GEOROC,PAPER|GEOROC|CITATION_ID|21074,,[21074] LIU XIJUN (2017),LIU,2017,35
PAPER|GEOROC|CITATION_ID|20849,GEOROC,PAPER|GEOROC|CITATION_ID|20849,,[20849] LYNN K. J. (2017),LYNN,2017,17
PAPER|GEOROC|CITATION_ID|21041,GEOROC,PAPER|GEOROC|CITATION_ID|21041,,[21041] MCGEE L. E.(2017)  [GeoReM [10522] ],MCGEE,2017,64
PAPER|GEOROC|CITATION_ID|21144,GEOROC,PAPER|GEOROC|CITATION_ID|21144,,[21144] MILLETT J. M.(2017)  [GeoReM [10709] ],MILLETT,2017,140
PAPER|GEOROC|CITATION_ID|21890,GEOROC,PAPER|GEOROC|CITATION_ID|21890,,[21890] MUNTEANU M. (2017),MUNTEANU,2017,11
PAPER|GEOROC|CITATION_ID|20997,GEOROC,PAPER|GEOROC|CITATION_ID|20997,,[20997] NIELSEN S. G. (2017),NIELSEN,2017,3
PAPER|PETDB|CITATION_SHA1|58ceb9446db4b744,PetDB,PAPER|PETDB|CITATION_SHA1|58ceb9446db4b744,,"Perinelli, C., Gaeta, M., ... Armienti, P. (2017). CUMULATE XENOLITHS FROM MT. OVERLORD, NORTHERN VICTORIA LAND, ANTARCTICA: A WINDOW INTO HIGH PRESSURE STORAGE AND DIFFERENTIATION OF MANTLE-DERIVED BASALTS. LITHOS, 268-271, 239.",PERINELLI,2017,1
PAPER|GEOROC|CITATION_ID|21424,GEOROC,PAPER|GEOROC|CITATION_ID|21424,,[21424] PETERS B. J. (2017),PETERS,2017,10
PAPER|GEOROC|CITATION_ID|22111,GEOROC,PAPER|GEOROC|CITATION_ID|22111,,[22111] PETERS B. J. (2017),PETERS,2017,98
PAPER|GEOROC|CITATION_ID|21895,GEOROC,PAPER|GEOROC|CITATION_ID|21895,,[21895] PETERSON M. E.(2017)  [GeoReM [10387] ],PETERSON,2017,92
PAPER|GEOROC|CITATION_ID|21435,GEOROC,PAPER|GEOROC|CITATION_ID|21435,,[21435] PINTO V. M. (2017),PINTO,2017,25
PAPER|GEOROC|CITATION_ID|21878,GEOROC,PAPER|GEOROC|CITATION_ID|21878,,[21878] RASMUSSEN D. J. (2017),RASMUSSEN,2017,37
PAPER|GEOROC|CITATION_ID|23335,GEOROC,PAPER|GEOROC|CITATION_ID|23335,,[23335] REYES J. (2017),REYES,2017,10
PAPER|GEOROC|CITATION_ID|21157,GEOROC,PAPER|GEOROC|CITATION_ID|21157,,[21157] SHETH H. C. (2017),SHETH,2017,4
PAPER|GEOROC|CITATION_ID|21389,GEOROC,PAPER|GEOROC|CITATION_ID|21389,,[21389] SHETH H. C. (2017),SHETH,2017,3
PAPER|GEOROC|CITATION_ID|21071,GEOROC,PAPER|GEOROC|CITATION_ID|21071,,[21071] SINTON J. M.(2017)  [GeoReM [10287] ],SINTON,2017,48
PAPER|GEOROC|CITATION_ID|21501,GEOROC,PAPER|GEOROC|CITATION_ID|21501,,[21501] TIAN HENG-CI(2017)  [GeoReM [10697] ],TIAN,2017,21
PAPER|GEOROC|CITATION_ID|21047,GEOROC,PAPER|GEOROC|CITATION_ID|21047,,[21047] TRELA J. (2017),TRELA,2017,3
PAPER|GEOROC|CITATION_ID|21118,GEOROC,PAPER|GEOROC|CITATION_ID|21118,,[21118] TRONCOSO L. (2017),TRONCOSO,2017,1
PAPER|GEOROC|CITATION_ID|21001,GEOROC,PAPER|GEOROC|CITATION_ID|21001,,[21001] TSUKADA K. (2017),TSUKADA,2017,16
PAPER|GEOROC|CITATION_ID|21481,GEOROC,PAPER|GEOROC|CITATION_ID|21481,,[21481] UEKI K.(2017)  [GeoReM [10668] ],UEKI,2017,92
PAPER|GEOROC|CITATION_ID|21287,GEOROC,PAPER|GEOROC|CITATION_ID|21287,,[21287] VALER M. (2017),VALER,2017,13
